"PRODUCT_NUM","DEPARTMENT","COMMODITY","BRAND_TY","NATURAL_ORGANIC_FLAG"
"PRODUCT_NUM","DEPARTMENT","COMMODITY","BRAND_TY","NATURAL_ORGANIC_FLAG"
"05563323","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06076726","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06988746","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06996398","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06129659","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07119660","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07297178","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07394674","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06347945","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04672724","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04757890","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00080980","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"00641456","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00657378","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01443159","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05596654","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04849721","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00336925","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01453108","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05796018","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05864876","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06767435","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06823074","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01110066","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01110299","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07061358","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07119663","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07209188","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"04164407","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01441052","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05589970","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06426179","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06548729","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05711630","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04004388","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04868381","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04933555","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01459298","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05767998","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00758953","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00895199","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00928185","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05336473","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07048313","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07064513","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"07091062","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07275034","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07286023","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07297320","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05423596","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04625711","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"00472812","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01281512","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"02857169","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06400309","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06402060","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06442750","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06478167","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05699795","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06510756","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00294185","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01461857","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04568441","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00737174","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00911313","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05209770","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01109163","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01109411","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06875091","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06103339","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07048284","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07202735","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07268328","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04664764","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00254085","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00498541","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06402091","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05641143","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00320890","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01454231","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05883753","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00895040","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00996484","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06744327","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01109412","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05962513","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07011138","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07033615","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07064484","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"03689761","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07291629","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07342804","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05457898","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04730618","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04809455","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"00198591","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00555308","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04271793","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06423051","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06523768","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01452066","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04542628","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00928186","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05166287","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06735878","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06738312","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05303163","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06790064","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06805429","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"01095769","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00723320","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06867627","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07064623","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07233337","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04136458","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00496847","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00497016","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00555317","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"02641214","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"02857123","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06444671","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01454311","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05788794","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05053824","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05205897","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06808683","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"01095768","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06053099","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06072938","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05540082","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00555215","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"02599085","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"06402001","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06452377","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06479411","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01459703","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06606926","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06669641","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"05858191","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00928179","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06722212","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06723395","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"06736436","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06745386","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06756618","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06783551","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06833773","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05939000","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06129674","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05750413","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06179391","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07058866","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"04215929","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"04751458","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00499178","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04345296","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06369857","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06573585","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00814586","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01109889","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05967633","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06918657","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06996133","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06996179","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06257014","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07156167","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07369642","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"02160842","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04223399","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05448508","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04712997","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00630205","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"02419147","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04353853","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06431146","NON-FOOD","PERSONAL CARE","PRIVATE","N"
"05716164","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00292626","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04055556","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"01452057","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04455049","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06725758","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06834653","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06061169","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06218409","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07119701","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"07183323","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04194245","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"03791040","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"00126937","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06441522","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05626741","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"05693331","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"04959460","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04959921","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"04514082","NON-FOOD","PERSONAL CARE","NATIONAL","Y"
"05790463","NON-FOOD","PERSONAL CARE","NATIONAL","N"
"06237993","FOOD","GROCERY STAPLE","NATIONAL","N"
"07057192","FOOD","GROCERY STAPLE","NATIONAL","N"
"07098837","FOOD","GROCERY STAPLE","NATIONAL","N"
"07108662","FOOD","GROCERY STAPLE","PRIVATE","Y"
"07114110","FOOD","GROCERY STAPLE","NATIONAL","N"
"07200692","FOOD","GROCERY STAPLE","NATIONAL","Y"
"04112836","FOOD","GROCERY STAPLE","NATIONAL","N"
"06280151","FOOD","GROCERY STAPLE","NATIONAL","N"
"06283382","FOOD","GROCERY STAPLE","NATIONAL","N"
"05473151","FOOD","GROCERY STAPLE","NATIONAL","N"
"05504167","FOOD","GROCERY STAPLE","NATIONAL","N"
"05517861","FOOD","GROCERY STAPLE","NATIONAL","N"
"00072062","FOOD","GROCERY STAPLE","PRIVATE","N"
"00094345","FOOD","GROCERY STAPLE","PRIVATE","N"
"00099723","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100420","FOOD","GROCERY STAPLE","PRIVATE","N"
"00101059","FOOD","GROCERY STAPLE","PRIVATE","N"
"00543454","FOOD","GROCERY STAPLE","NATIONAL","Y"
"00669453","FOOD","GROCERY STAPLE","NATIONAL","N"
"04263515","FOOD","GROCERY STAPLE","NATIONAL","N"
"02683748","FOOD","GROCERY STAPLE","NATIONAL","N"
"06424228","FOOD","GROCERY STAPLE","NATIONAL","N"
"06441510","FOOD","GROCERY STAPLE","NATIONAL","N"
"04864610","FOOD","GROCERY STAPLE","NATIONAL","N"
"00272914","FOOD","GROCERY STAPLE","NATIONAL","N"
"00285802","FOOD","GROCERY STAPLE","NATIONAL","N"
"00403159","FOOD","GROCERY STAPLE","NATIONAL","N"
"03072753","FOOD","GROCERY STAPLE","NATIONAL","N"
"04462148","FOOD","GROCERY STAPLE","NATIONAL","N"
"06621976","FOOD","GROCERY STAPLE","NATIONAL","N"
"05910262","FOOD","GROCERY STAPLE","PRIVATE","Y"
"05924868","FOOD","GROCERY STAPLE","NATIONAL","N"
"00778227","FOOD","GROCERY STAPLE","NATIONAL","N"
"00783722","FOOD","GROCERY STAPLE","NATIONAL","N"
"00905769","FOOD","GROCERY STAPLE","NATIONAL","Y"
"00963075","FOOD","GROCERY STAPLE","NATIONAL","N"
"00964921","FOOD","GROCERY STAPLE","NATIONAL","N"
"00983440","FOOD","GROCERY STAPLE","NATIONAL","N"
"05107921","FOOD","GROCERY STAPLE","NATIONAL","N"
"05155152","FOOD","GROCERY STAPLE","NATIONAL","N"
"05206972","FOOD","GROCERY STAPLE","NATIONAL","N"
"05283133","FOOD","GROCERY STAPLE","NATIONAL","N"
"05294128","FOOD","GROCERY STAPLE","NATIONAL","N"
"01023820","FOOD","GROCERY STAPLE","NATIONAL","N"
"05966192","FOOD","GROCERY STAPLE","NATIONAL","N"
"06084101","FOOD","GROCERY STAPLE","NATIONAL","N"
"06949852","FOOD","GROCERY STAPLE","NATIONAL","Y"
"06984658","FOOD","GROCERY STAPLE","NATIONAL","N"
"06996348","FOOD","GROCERY STAPLE","NATIONAL","N"
"06098267","FOOD","GROCERY STAPLE","NATIONAL","N"
"06180111","FOOD","GROCERY STAPLE","NATIONAL","N"
"06248195","FOOD","GROCERY STAPLE","NATIONAL","N"
"07052361","FOOD","GROCERY STAPLE","NATIONAL","N"
"07112778","FOOD","GROCERY STAPLE","NATIONAL","N"
"07119703","FOOD","GROCERY STAPLE","NATIONAL","N"
"07292158","FOOD","GROCERY STAPLE","NATIONAL","N"
"07333183","FOOD","GROCERY STAPLE","NATIONAL","N"
"03678808","FOOD","GROCERY STAPLE","NATIONAL","N"
"04664738","FOOD","GROCERY STAPLE","NATIONAL","N"
"04726437","FOOD","GROCERY STAPLE","NATIONAL","N"
"00063693","FOOD","GROCERY STAPLE","NATIONAL","N"
"00082699","FOOD","GROCERY STAPLE","PRIVATE","N"
"00089534","FOOD","GROCERY STAPLE","PRIVATE","N"
"00094316","FOOD","GROCERY STAPLE","PRIVATE","N"
"00096128","FOOD","GROCERY STAPLE","PRIVATE","N"
"00097097","FOOD","GROCERY STAPLE","PRIVATE","N"
"00099666","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100360","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100543","FOOD","GROCERY STAPLE","PRIVATE","N"
"00192717","FOOD","GROCERY STAPLE","NATIONAL","N"
"00207469","FOOD","GROCERY STAPLE","NATIONAL","N"
"00454051","FOOD","GROCERY STAPLE","NATIONAL","N"
"00486413","FOOD","GROCERY STAPLE","NATIONAL","N"
"02273977","FOOD","GROCERY STAPLE","NATIONAL","N"
"02744209","FOOD","GROCERY STAPLE","NATIONAL","N"
"06402620","FOOD","GROCERY STAPLE","NATIONAL","N"
"06478003","FOOD","GROCERY STAPLE","NATIONAL","N"
"05567791","FOOD","GROCERY STAPLE","NATIONAL","N"
"05619415","FOOD","GROCERY STAPLE","NATIONAL","N"
"05685763","FOOD","GROCERY STAPLE","NATIONAL","N"
"05723199","FOOD","GROCERY STAPLE","NATIONAL","N"
"02507778","FOOD","GROCERY STAPLE","NATIONAL","N"
"05017338","FOOD","GROCERY STAPLE","NATIONAL","N"
"00277766","FOOD","GROCERY STAPLE","NATIONAL","N"
"00285795","FOOD","GROCERY STAPLE","NATIONAL","N"
"00285808","FOOD","GROCERY STAPLE","NATIONAL","N"
"02524074","FOOD","GROCERY STAPLE","NATIONAL","N"
"03028711","FOOD","GROCERY STAPLE","NATIONAL","N"
"04469122","FOOD","GROCERY STAPLE","NATIONAL","N"
"06597379","FOOD","GROCERY STAPLE","NATIONAL","N"
"05768984","FOOD","GROCERY STAPLE","PRIVATE","N"
"05770366","FOOD","GROCERY STAPLE","PRIVATE","N"
"05773069","FOOD","GROCERY STAPLE","NATIONAL","N"
"05859619","FOOD","GROCERY STAPLE","NATIONAL","N"
"06619523","FOOD","GROCERY STAPLE","NATIONAL","N"
"00742433","FOOD","GROCERY STAPLE","NATIONAL","N"
"00783745","FOOD","GROCERY STAPLE","NATIONAL","N"
"00983407","FOOD","GROCERY STAPLE","NATIONAL","N"
"05040194","FOOD","GROCERY STAPLE","NATIONAL","N"
"05044876","FOOD","GROCERY STAPLE","PRIVATE","N"
"05091588","FOOD","GROCERY STAPLE","NATIONAL","N"
"05091917","FOOD","GROCERY STAPLE","NATIONAL","N"
"05185119","FOOD","GROCERY STAPLE","NATIONAL","N"
"01047523","FOOD","GROCERY STAPLE","NATIONAL","N"
"01061821","FOOD","GROCERY STAPLE","NATIONAL","N"
"05295789","FOOD","GROCERY STAPLE","NATIONAL","N"
"05321039","FOOD","GROCERY STAPLE","NATIONAL","N"
"05376241","FOOD","GROCERY STAPLE","NATIONAL","N"
"06810285","FOOD","GROCERY STAPLE","NATIONAL","N"
"05961408","FOOD","GROCERY STAPLE","NATIONAL","N"
"06917002","FOOD","GROCERY STAPLE","NATIONAL","N"
"06939646","FOOD","GROCERY STAPLE","NATIONAL","N"
"06996586","FOOD","GROCERY STAPLE","PRIVATE","Y"
"07015278","FOOD","GROCERY STAPLE","PRIVATE","Y"
"07226406","FOOD","GROCERY STAPLE","NATIONAL","Y"
"07236517","FOOD","GROCERY STAPLE","NATIONAL","N"
"07255614","FOOD","GROCERY STAPLE","NATIONAL","N"
"07299560","FOOD","GROCERY STAPLE","NATIONAL","N"
"07331536","FOOD","GROCERY STAPLE","NATIONAL","N"
"06398010","FOOD","GROCERY STAPLE","NATIONAL","N"
"04707557","FOOD","GROCERY STAPLE","NATIONAL","N"
"00077396","FOOD","GROCERY STAPLE","PRIVATE","N"
"00093401","FOOD","GROCERY STAPLE","PRIVATE","N"
"00096903","FOOD","GROCERY STAPLE","PRIVATE","N"
"00097711","FOOD","GROCERY STAPLE","PRIVATE","N"
"00098153","FOOD","GROCERY STAPLE","PRIVATE","N"
"00098633","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100218","FOOD","GROCERY STAPLE","PRIVATE","N"
"00189858","FOOD","GROCERY STAPLE","NATIONAL","N"
"00191579","FOOD","GROCERY STAPLE","NATIONAL","N"
"00453886","FOOD","GROCERY STAPLE","NATIONAL","N"
"00628734","FOOD","GROCERY STAPLE","NATIONAL","N"
"02405510","FOOD","GROCERY STAPLE","NATIONAL","N"
"03165236","FOOD","GROCERY STAPLE","NATIONAL","N"
"05619868","FOOD","GROCERY STAPLE","PRIVATE","N"
"05619870","FOOD","GROCERY STAPLE","PRIVATE","N"
"06521786","FOOD","GROCERY STAPLE","NATIONAL","N"
"04011360","FOOD","GROCERY STAPLE","NATIONAL","N"
"02582777","FOOD","GROCERY STAPLE","NATIONAL","N"
"05023337","FOOD","GROCERY STAPLE","NATIONAL","N"
"05765284","FOOD","GROCERY STAPLE","NATIONAL","N"
"06609011","FOOD","GROCERY STAPLE","NATIONAL","N"
"05766476","FOOD","GROCERY STAPLE","NATIONAL","N"
"05792159","FOOD","GROCERY STAPLE","NATIONAL","N"
"05834890","FOOD","GROCERY STAPLE","NATIONAL","N"
"00731305","FOOD","GROCERY STAPLE","NATIONAL","N"
"00770863","FOOD","GROCERY STAPLE","NATIONAL","N"
"00883840","FOOD","GROCERY STAPLE","NATIONAL","N"
"00921833","FOOD","GROCERY STAPLE","NATIONAL","N"
"00929163","FOOD","GROCERY STAPLE","NATIONAL","N"
"05073356","FOOD","GROCERY STAPLE","NATIONAL","N"
"05102308","FOOD","GROCERY STAPLE","NATIONAL","N"
"05193919","FOOD","GROCERY STAPLE","NATIONAL","N"
"05346955","FOOD","GROCERY STAPLE","NATIONAL","N"
"06779745","FOOD","GROCERY STAPLE","NATIONAL","N"
"06810220","FOOD","GROCERY STAPLE","NATIONAL","N"
"05958736","FOOD","GROCERY STAPLE","NATIONAL","N"
"06918671","FOOD","GROCERY STAPLE","NATIONAL","N"
"06157918","FOOD","GROCERY STAPLE","NATIONAL","N"
"07031943","FOOD","GROCERY STAPLE","PRIVATE","N"
"07064711","FOOD","GROCERY STAPLE","NATIONAL","N"
"07132435","FOOD","GROCERY STAPLE","NATIONAL","Y"
"07200680","FOOD","GROCERY STAPLE","NATIONAL","N"
"07276094","FOOD","GROCERY STAPLE","NATIONAL","N"
"03670133","FOOD","GROCERY STAPLE","PRIVATE","N"
"07321361","FOOD","GROCERY STAPLE","NATIONAL","N"
"03756134","FOOD","GROCERY STAPLE","PRIVATE","N"
"04171492","FOOD","GROCERY STAPLE","NATIONAL","N"
"06275008","FOOD","GROCERY STAPLE","PRIVATE","N"
"05529750","FOOD","GROCERY STAPLE","NATIONAL","N"
"04696353","FOOD","GROCERY STAPLE","PRIVATE","N"
"04708374","FOOD","GROCERY STAPLE","NATIONAL","N"
"00068012","FOOD","GROCERY STAPLE","NATIONAL","N"
"00072313","FOOD","GROCERY STAPLE","PRIVATE","N"
"00072857","FOOD","GROCERY STAPLE","PRIVATE","Y"
"00095971","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100128","FOOD","GROCERY STAPLE","PRIVATE","N"
"00100193","FOOD","GROCERY STAPLE","PRIVATE","N"
"00125499","FOOD","GROCERY STAPLE","NATIONAL","N"
"00191071","FOOD","GROCERY STAPLE","NATIONAL","N"
"00513113","FOOD","GROCERY STAPLE","NATIONAL","N"
"00543238","FOOD","GROCERY STAPLE","NATIONAL","N"
"00629195","FOOD","GROCERY STAPLE","PRIVATE","N"
"00640573","FOOD","GROCERY STAPLE","NATIONAL","N"
"04314965","FOOD","GROCERY STAPLE","NATIONAL","N"
"06412068","FOOD","GROCERY STAPLE","NATIONAL","N"
"06436901","FOOD","GROCERY STAPLE","NATIONAL","N"
"06438645","FOOD","GROCERY STAPLE","NATIONAL","Y"
"06442510","FOOD","GROCERY STAPLE","NATIONAL","N"
"06478160","FOOD","GROCERY STAPLE","NATIONAL","N"
"05676033","FOOD","GROCERY STAPLE","NATIONAL","Y"
"06534970","FOOD","GROCERY STAPLE","NATIONAL","N"
"03974210","FOOD","GROCERY STAPLE","PRIVATE","N"
"00325630","FOOD","GROCERY STAPLE","NATIONAL","N"
"00353354","FOOD","GROCERY STAPLE","NATIONAL","N"
"00386299","FOOD","GROCERY STAPLE","NATIONAL","N"
"02506601","FOOD","GROCERY STAPLE","PRIVATE","N"
"00402746","FOOD","GROCERY STAPLE","NATIONAL","N"
"05811388","FOOD","GROCERY STAPLE","NATIONAL","N"
"06598859","FOOD","GROCERY STAPLE","NATIONAL","N"
"05851739","FOOD","GROCERY STAPLE","PRIVATE","N"
"05862794","FOOD","GROCERY STAPLE","NATIONAL","N"
"00784914","FOOD","GROCERY STAPLE","NATIONAL","N"
"00827934","FOOD","GROCERY STAPLE","NATIONAL","N"
"00894085","FOOD","GROCERY STAPLE","NATIONAL","N"
"00921671","FOOD","GROCERY STAPLE","NATIONAL","N"
"00955592","FOOD","GROCERY STAPLE","NATIONAL","N"
"05151081","FOOD","GROCERY STAPLE","NATIONAL","N"
"05224877","FOOD","GROCERY STAPLE","NATIONAL","N"
"05265080","FOOD","GROCERY STAPLE","NATIONAL","N"
"06764340","FOOD","GROCERY STAPLE","NATIONAL","Y"
"01053862","FOOD","GROCERY STAPLE","NATIONAL","N"
"05305033","FOOD","GROCERY STAPLE","NATIONAL","Y"
"06773640","FOOD","GROCERY STAPLE","NATIONAL","N"
"06779726","FOOD","GROCERY STAPLE","NATIONAL","N"
"06822632","FOOD","GROCERY STAPLE","NATIONAL","N"
"06829574","FOOD","GROCERY STAPLE","PRIVATE","N"
"06849134","FOOD","GROCERY STAPLE","NATIONAL","Y"
"01083340","FOOD","GROCERY STAPLE","NATIONAL","N"
"01138312","FOOD","GROCERY STAPLE","NATIONAL","N"
"05956650","FOOD","GROCERY STAPLE","NATIONAL","N"
"06879165","FOOD","GROCERY STAPLE","NATIONAL","N"
"06904590","FOOD","GROCERY STAPLE","PRIVATE","N"
"06919912","FOOD","GROCERY STAPLE","NATIONAL","N"
"07061178","FOOD","GROCERY STAPLE","NATIONAL","N"
"07066135","FOOD","GROCERY STAPLE","NATIONAL","N"
"07135706","FOOD","GROCERY STAPLE","NATIONAL","N"
"07226522","FOOD","GROCERY STAPLE","NATIONAL","Y"
"07278168","FOOD","GROCERY STAPLE","NATIONAL","N"
"03678219","FOOD","GROCERY STAPLE","NATIONAL","N"
"03679111","FOOD","GROCERY STAPLE","NATIONAL","N"
"02154806","FOOD","GROCERY STAPLE","NATIONAL","N"
"04112988","FOOD","GROCERY STAPLE","PRIVATE","N"
"06328746","FOOD","GROCERY STAPLE","NATIONAL","N"
"05557050","FOOD","GROCERY STAPLE","NATIONAL","N"
"05559275","FOOD","GROCERY STAPLE","NATIONAL","N"
"00072299","FOOD","GROCERY STAPLE","PRIVATE","N"
"00088717","FOOD","GROCERY STAPLE","PRIVATE","N"
